,id,utterance,speaker,context,context_speakers,show,sarcasm
196,1_8045,"['dumped', 'use', 'forklift']",raj,"[['rebrand', 'stuff', 'cure', 'constipation'], ['way', 'make', 'lemonade', 'know', 'around', 'corner', 'fudge', 'make'], ['hey', 'get', 'favor', 'ask'], ['sure'], ['mom', 'kind', 'emotional', 'wreck', 'since', 'dentist', 'date', 'dumped']]","['howard', 'raj', 'howard', 'raj', 'howard']",0,1
197,1_8052,"['like', 'burt', 'ernie', 'guy', 'even', 'teach', 'stuff', 'word', 'number']",penny,"[['swear', 'man', 'egotistical', 'insufferable', 'human', 'ever', 'met'], ['yeah', 'two', 'make', 'cute', 'couple']]","['leonard', 'penny']",0,1
198,1_8078,"['trust', 'youre', 'jewish', 'thats', 'get']",howard,"[['rajesh', 'ready', 'breakfast'], ['oh', 'boy', 'breakfast'], ['okay', 'raj', 'listen', 'need', 'get'], ['cream', 'sherry', 'hangover', 'smell', 'blintz'], ['dont', 'leave', 'shell', 'use', 'food', 'guilt', 'keep', 'rest', 'life'], ['oh', 'howard', 'stop']]","['person', 'raj', 'howard', 'raj', 'howard', 'raj']",0,0
199,1_8136,"['yeah', 'im', 'really', 'look', 'forward', 'fact', 'there', 'place', 'would', 'rather']",person,"[['nice', 'people', 'lonely', 'valentine', 'day', 'come', 'tonight', 'together']]",['raj'],0,1
200,1_8159,"['im', 'cool', 'surprise', 'nothing', 'jumbotron', 'dont', 'want', 'cry', 'big', 'screen', 'like']",leonard,"[['someday', 'decide', 'want', 'get', 'married', 'propose'], ['really'], ['yes'], ['get', 'tell', 'time', 'come', 'want', 'whole', 'nine', 'yard'], ['want', 'one', 'knee', 'flower', 'want', 'swept', 'foot'], ['yeah', 'get']]","['leonard', 'penny', 'leonard', 'leonard', 'leonard', 'penny']",0,0
201,1_8185,"['could', 'go', 'red', 'lobster', 'talk', 'think', 'decency', 'wait', 'leave']",bernadette,"[['surf', 'turf', 'sound', 'good', 'see', 'corn', 'cob'], ['guy', 'try', 'get'], ['youre', 'waste', 'time', 'please', 'leave', 'alone'], [''], ['dont', 'know']]","['leonard', 'bernadette', 'raj', 'howard', 'leonard']",0,0
202,1_8217,"['go', 'one', 'date', 'promise', 'youll', 'see']",raj,"[['many', 'thing', 'seriously', 'wrong'], ['quirk', 'either', 'like', 'diagnosable', 'psychological', 'problem'], ['maybe', 'brain', 'damage'], ['well', 'know', 'youre', 'say']]","['raj', 'raj', 'raj', 'person']",0,0
203,1_8407,"['oh', 'sure', 'wonderful', 'idea', 'ill', 'make', 'rule', 'oral', 'hygiene', 'know', 'instead', 'floss', 'ill', 'rub', 'pudding', 'gum', 'im', 'go', 'get', 'number', 'syfy', 'channel', 'give']",sheldon,"[['end', 'cliffhanger'], [''], ['uh', 'sheldon', 'two', 'dumpling', 'left', 'want'], ['dumpling', 'dont', 'understand', 'whats', 'go'], ['rule'], ['show', 'end', 'resident', 'new', 'york', 'either', 'dead', 'unconscious', 'ill', 'never', 'know', 'happen'], ['well', 'dont', 'make', 'end']]","['sheldon', 'leonard', 'penny', 'sheldon', 'penny', 'sheldon', 'penny']",0,1
204,1_8417,"['oh', 'think', 'look', 'creepy', 'rearview', 'mirror', 'put', 'camera']",howard,"[['roger', 'raj'], ['always', 'thought', 'white', 'name', 'would', 'gavin'], ['keep', 'reading', 'say'], ['dont', 'know', 'want', 'know', 'blog', 'wouldve', 'told'], ['almost', 'like', 'im', 'reading', 'diary'], ['thats', 'exactly', 'like', 'keep', 'reading'], ['creepy']]","['howard', 'raj', 'howard', 'raj', 'raj', 'howard', 'raj']",0,0
205,1_8452,"['think', 'im', 'gonna', 'go', 'thank', 'burrito', 'pork', 'rind', 'minute', 'lecture', 'monster', 'truck', 'well', 'regular', 'truck']",person,"[['probably', 'didnt', 'read', 'instruction', 'wrapper', 'go', 'tell'], ['unless', 'name', 'jayz'], ['something', 'go'], ['mean'], ['well', 'youre', 'act', 'weird', 'im', 'pretty', 'weird', 'think', 'know', 'im', 'talk'], ['dont', 'know', 'maybe', 'steroid', 'ive', 'take']]","['raj', 'raj', 'person', 'raj', 'person', 'raj']",0,1
206,1_8505,"['lane', 'frequent', 'liar', 'like', 'big', 'liar']",raj,"[['google', 'foofoo', 'little', 'dog'], ['skype', 'ring', 'raj', 'stay', 'quiet'], ['chuckle', 'hey', 'bad', 'timing', 'bernadette', 'take', 'cinnamon', 'walk'], ['hmm', 'interest', 'take', 'walk', 'liar', 'lane'], ['']]","['howard', 'howard', 'howard', 'raj', 'howard']",0,0
207,1_8717,"['youre', 'right', 'lane', 'behind', 'bus', 'wont', 'go', 'around', 'im', 'sure', 'find', 'charm']",bernadette,"[['think', 'penny', 'mad']]",['leonard'],0,1
208,1_8746,"['enjoy', 'told', 'go', 'lose', 'virginity', 'didnt', 'think', 'meant', 'show', 'iraiders', 'lose', 'arki', 'first', 'time']",amy,"[['whatd', 'think'], ['good'], ['thats'], ['good']]","['sheldon', 'amy', 'sheldon', 'sheldon']",0,1
209,1_8749,"['entertain', 'despite', 'glare', 'story', 'problem']",amy,"[['enjoy', 'told', 'go', 'lose', 'virginity', 'didnt', 'think', 'meant', 'show', 'raider', 'lose', 'ark', 'first', 'time'], ['apology', 'chose', 'word', 'poorly', 'say', 'world', 'rock', 'couch'], ['anyway', 'thank', 'watch', 'one', 'alltime', 'favorite']]","['amy', 'sheldon', 'sheldon']",0,1
210,1_8827,"['tear', 'clothes', 'take', 'right', 'table']",penny,"[['awkward', 'silence', 'sheldon', 'phone', 'touch', 'somebody', 'date', 'night'], ['actually', 'steamier', 'look', 'sheldons', 'look', 'phallic', 'symbolism', 'root', 'vegetable', 'renaissance', 'painting'], ['oh', 'get', 'bore', 'im', 'browsing', 'cuticle', 'scissors', 'amazon']]","['penny', 'amy', 'sheldon']",0,1
211,1_8837,"['relieve', 'im', 'brave', 'new', 'world', 'little', 'lady']",sheldon,"[['really'], ['yes'], ['huh', 'yeah', 'always', 'take', 'literally'], ['thats', 'never', 'move', 'bowel', 'restaurant', 'hmm'], ['im', 'relieve', 'dont', 'problem', 'u', 'work', 'together']]","['sheldon', 'amy', 'sheldon', 'sheldon', 'amy']",0,0
212,1_9003,"['im', 'go', 'bother', 'im', 'go', 'talk']",sheldon,"[['guess', 'really', 'read', 'mail'], ['hey', 'isnt', 'professor', 'proton'], ['oh', 'yeah'], ['look', 'stand', 'line', 'like', 'wasnt', 'moderately', 'famous', 'year', 'ago'], ['let', 'go', 'say', 'hello'], ['oh', 'maybe', 'shouldnt', 'bother']]","['leonard', 'sheldon', 'leonard', 'sheldon', 'sheldon', 'leonard']",0,0
213,1_9009,"['im', 'really', 'good', 'right', 'give', 'hint', 'involve', 'difficulty', 'initiate', 'stream', 'anything']",sheldon,"[['dr', 'jeffries', 'hello', 'leonard', 'hofstadter'], ['oh', 'oh', 'right', 'remember', 'youryour', 'girlfriend'], ['isi'], ['shes'], ['prescription', 'get', 'fill'], ['sheldon'], ['wait', 'want', 'guess', 'dont', 'tell'], ['wasnt', 'go', 'tell']]","['leonard', 'person', 'person', 'leonard', 'sheldon', 'leonard', 'sheldon', 'person']",0,0
214,1_9087,"['get', 'ugly', 'itchy', 'sweater', 'brother', 'get', 'car', 'favorite']",leonard,"[['yup', 'oh', 'go'], ['oh', 'thank'], ['get', 'eraser', 'trouble'], ['ohho', 'forgot', 'aunt', 'make', 'start', 'college'], ['aw', 'hate']]","['leonard', 'sheldon', 'sheldon', 'leonard', 'penny']",0,1
215,1_9245,"['talk', 'something', 'else', 'know', 'yodel']",sheldon,"[['yes'], ['people', 'science', 'community', 'call', 'wonder', 'blunder'], ['give', 'name', 'bet', 'wolowitz'], ['fascinate', 'story', 'calculation', 'way', 'find', 'element', 'anyway'], ['like', 'misread', 'treasure', 'map', 'still', 'find', 'treasure']]","['sheldon', 'person', 'sheldon', 'person', 'person']",0,0
216,1_9594,"['cant', 'believe', 'waste', 'time', 'hulk', 'costume']",sheldon,"[['know', 'theretheres', 'always', 'wondercon', 'anaheim', 'know'], ['thatthats', 'good'], ['excuse'], ['oh', 'guy', 'really', 'sad'], ['different', 'way', 'minute', 'ago']]","['sheldon', 'sheldon', 'sheldon', 'penny', 'penny']",0,0
217,1_9668,"['people', 'usually', 'start', 'meeting', 'joke', 'go', 'ahead', 'end', 'one']",sheldon,"[['well', 'come', 'back', 'one'], ['brings', 'u', 'final', 'item', 'annual', 'state', 'relationship', 'summit', 'item', 'valentine', 'day'], ['ah', 'bad', 'last', 'hmm'], ['classic', 'flakey'], ['get', 'upset', 'believe', 'ive', 'come', 'way', 'u', 'celebrate', 'occasion', 'enjoy']]","['amy', 'amy', 'sheldon', 'sheldon', 'amy']",0,0
218,1_9963,"['think', 'gonna', 'home']",person,"[['koothrappali', 'murder', 'mystery', 'dinner'], ['im', 'leave'], ['cant', 'leave', 'youre', 'suspect', 'mysterious', 'murder', 'stuart', 'bloom'], ['dramatic', 'music', 'play', 'didnt', 'know', 'last', 'name', 'bloom'], ['yeah', 'bloom'], ['really', 'gonna', 'lie', 'floor', 'pretend', 'dead', 'night']]","['raj', 'amy', 'raj', 'bernadette', 'amy', 'penny']",0,0
219,1_9971,"['gonna', 'say', 'pick', 'cake', 'pie', 'insult', 'faith', 'always', 'thoughtful']",howard,"[['cant', 'show', 'mom', 'emptyhanded', 'bring', 'something'], ['already', 'im', 'bring', 'gift', 'knowledge'], ['oh', 'boy'], ['despite', 'bible', 'say', 'recent', 'archeological', 'study', 'indicate', 'although', 'camel', 'reference', 'old', 'testament', 'didnt', 'exist', 'middle', 'east', 'hundred', 'year', 'later']]","['howard', 'sheldon', 'howard', 'sheldon']",0,1
220,1_9972,"['ooh', 'im', 'gonna', 'check', 'fridge', 'see', 'clue', 'inside', 'beer']",penny,"[['happens', 'next'], ['cant', 'tell', 'perhaps', 'killer', 'drop', 'fun', 'imaginative', 'clue', 'somewhere', 'apartment']]","['bernadette', 'raj']",0,1
221,1_9993,"['well', 'beer', 'isnt', 'flat', 'rack', 'saggy', 'far', 'future', 'great']",penny,"[['youre', 'inside', 'hurtle', 'fabric', 'time'], ['electronic', 'sound', 'effect', 'play', 'welcome', 'year', 'future'], ['hey', 'guy', 'timetraveled', 'stop', 'look', 'bore']]","['raj', 'raj', 'raj']",0,1
222,1_10004,"['month', 'long', 'demented', 'sex', 'pervert']",sheldon,"[['well', 'im', 'sure', 'uh', 'lot', 'question'], [''], ['name', 'ron', 'met', 'prayer', 'group'], ['long', 'involve'], ['month']]","['person', 'sheldon', 'person', 'sheldon', 'person']",0,0
223,1_10009,"['let', 'dead', 'man', 'talk', 'think']",penny,"[['fyi', 'plan', 'sell', 'human', 'race', 'hard'], ['year', 'know', 'whatll', 'happen', 'u'], ['think', 'leonard', 'together'], [''], ['yeah', 'think', 'youre', 'best', 'couple', 'know'], ['thats', 'sweet'], ['hell', 'excuse'], ['ahdadadada']]","['amy', 'penny', 'person', 'penny', 'person', 'penny', 'amy', 'penny']",0,0
224,1_10190,"['well', 'ive', 'give', 'string', 'theory', 'im', 'struggle', 'find', 'next', 'area', 'focus', 'professional', 'opinion', 'area', 'think', 'promising']",sheldon,"[['important', 'story', 'boob', 'last', 'thing', 'turn', 'ape'], ['sweet', 'think', 'there', 'story'], ['oh', 'there', 'even', 'bathroom', 'set', 'go', 'gas', 'station', 'across', 'street'], ['mean', 'dress', 'like', 'half', 'ape', 'still', 'even', 'close', 'disgust', 'person'], ['leonard', 'could', 'use', 'assistance'], ['sure', 'whats']]","['penny', 'leonard', 'penny', 'penny', 'sheldon', 'leonard']",0,0
225,1_10462,"['know', 'youre', 'really', 'serious', 'hear', 'excite', 'opportunity', 'home', 'care', 'old', 'fat']",howard,"[['itsits', 'grant', 'designate', 'everybody', 'thing', 'dont', 'want'], ['give', 'example', 'something', 'even', 'though', 'didnt', 'want', 'look', 'stupid', 'face'], ['thats', 'rude', 'thing', 'say', 'loud'], ['outrage', 'honestly', 'im', 'tempt', 'leave', 'university']]","['sheldon', 'sheldon', 'leonard', 'sheldon']",0,1
226,1_10495,"['turn', 'dont', 'could', 'live', 'together', 'oh', 'sure']",amy,"[['ugh', 'like', 'walk', 'amazon', 'good', 'amazon', 'oneday', 'shipping', 'awful', 'one', 'bird', 'snake'], ['hate', 'sound', 'key', 'key', 'chain'], ['four', 'key', 'think', 'warden'], ['see', 'maybe', 'youll', 'love', 'living', 'alone'], ['dont', 'know', 'perhaps']]","['sheldon', 'amy', 'sheldon', 'amy', 'sheldon']",0,1
227,1_10496,"['oh', 'sure', 'dont', 'get', 'engage', 'dont', 'get', 'little', 'house', 'start', 'family', 'enjoy', 'sunset', 'year', 'together', 'hear', 'woman']",sheldon,"[['good', 'amazon', 'oneday', 'shipping', 'awful', 'one', 'bird', 'snake'], ['hate', 'sound', 'key', 'key', 'chain'], ['four', 'key', 'think', 'warden'], ['see', 'maybe', 'youll', 'love', 'living', 'alone'], ['dont', 'know', 'perhaps'], ['turn', 'dont']]","['sheldon', 'amy', 'sheldon', 'amy', 'sheldon', 'amy']",0,1
228,1_10748,"['go', 'fight', 'youd', 'never', 'hear', 'talk', 'way', 'sauvignon', 'blanc']",amy,"[['howard', 'bernadette', 'raj', 'girlfriend', 'penny', 'chardonnay', 'penny'], ['isnt', 'rank'], ['wouldnt', 'bottom'], ['yeah', 'actually', 'drink', 'sauvignon', 'blanc'], ['thats', 'part', 'problem'], ['relax']]","['sheldon', 'leonard', 'leonard', 'penny', 'leonard', 'penny']",0,1
229,1_10797,"['im', 'three', 'year', 'nothing', 'shes', 'two', 'minute', 'he', 'take', 'pant']",amy,"[['pharmaceutical', 'sale', 'rep'], ['maybe', 'practice', 'time'], ['oh', 'would', 'great', 'practice', 'real', 'doctor'], ['yeah', 'im', 'sure', 'thatd', 'fine'], ['odd', 'freckle', 'buttock'], ['make', 'appointment', 'look'], ['um', 'okay', 'guess']]","['bernadette', 'bernadette', 'penny', 'person', 'sheldon', 'sheldon', 'person']",0,0
230,1_10810,"['ill', 'give', 'plan', 'right', 'step', 'one', 'open', 'comic', 'book', 'store', 'step', 'two', 'start', 'rumor', 'comic', 'book', 'store', 'give', 'genital', 'wart']",sheldon,"[['starter', 'shed', 'bite'], ['hey', 'here', 'thought', 'dont', 'put', 'rest', 'money', 'stuart', 'need'], ['wed', 'like', 'owner', 'comic', 'book', 'store'], ['kind', 'dream', 'come', 'true'], ['sound', 'fun'], ['ooh', 'maybe', 'could', 'come', 'business', 'plan', 'compete', 'place']]","['sheldon', 'leonard', 'raj', 'leonard', 'howard', 'raj']",0,0
231,1_10829,"['bright', 'side', 'oxford', 'study', 'right', 'one', 'friend', 'wonder', 'youre', 'go', 'lose', 'next']",sheldon,"[['would', 'leave', 'conversation', 'next', 'guy', 'dump', 'leonard'], ['say', 'yes'], ['well', 'would', 'never', 'leave', 'list', 'without', 'play', 'fast', 'loose', 'word', 'list'], ['well', 'good', 'job', 'hate'], ['great']]","['raj', 'penny', 'raj', 'penny', 'raj']",0,1
232,1_10849,"['thats', 'much', 'buying', 'comic', 'book', 'store', 'mean']",howard,"[['use', 'take', 'comic', 'book', 'store'], ['one', 'thing', 'together'], ['oh', 'howie', 'idea'], ['well', 'dont', 'like', 'talk'], ['oh', 'baby', 'story', 'make', 'isnt']]","['howard', 'howard', 'bernadette', 'howard', 'bernadette']",0,0
233,1_10853,"['okay', 'sit', 'listen', 'emily', 'happen', 'raj', 'long', 'time', 'ago']",penny,"[['uh', 'listen', 'penny', 'start', 'want', 'apologize', 'rude', 'day', 'office'], ['need', 'apologize'], ['excuse', 'say', 'something'], ['love', 'guy', 'want', 'get', 'along'], ['say', 'love', 'meant', 'friend', 'uh', 'way', 'soon', 'right']]","['person', 'penny', 'raj', 'raj', 'raj']",0,0
234,1_10857,"['true', 'youre', 'gorgeous', 'kind', 'say', 'something', 'man', 'could', 'bed']",raj,"[['okay', 'sit', 'listen', 'emily', 'happen', 'raj', 'long', 'time', 'ago'], ['may', 'make', 'seem', 'like', 'big', 'deal'], ['yeah', 'leonard', 'engage', 'im', 'hop', 'put', 'whole', 'thing', 'behind', 'u'], ['mm', 'id', 'like'], ['yeah', 'thought', 'id', 'okay', 'saw', 'pretty'], ['oh', 'thats', 'sweet', 'mean', 'look', 'gorgeous']]","['penny', 'raj', 'penny', 'person', 'person', 'penny']",0,0
235,1_10859,"['dont', 'need', 'reason', 'house']",howard,"[['true', 'youre', 'gorgeous'], ['kind', 'say', 'something', 'man', 'could', 'bed'], ['get', 'ive', 'alone', 'adult', 'life'], ['brings', 'well']]","['raj', 'raj', 'raj', 'person']",0,0
236,1_10890,"['boy', 'met', 'bernadette', 'field', 'robotics', 'really', 'take', 'hit']",raj,"[['robot', 'girlfriend'], ['mm', 'mine'], ['robot', 'prostitute'], ['also', 'mine'], ['wait', 'im', 'confuse', 'would', 'need', 'robot', 'girlfriend', 'robot', 'prostitute'], ['there', 'thing', 'dont', 'robot', 'girlfriend', 'boy', 'met', 'bernadette']]","['leonard', 'howard', 'leonard', 'howard', 'sheldon', 'howard']",0,1
237,1_10977,"['let', 'talk', 'front', 'friend']",howard,"[['like', 'incomplete', 'set', 'istar', 'treki', 'collector', 'plate'], ['information', 'bought', 'last', 'one', 'need', 'ebay'], ['without', 'ask'], ['three', 'minute', 'left', 'auction', 'mint', 'condition', 'scotty', 'smokefree', 'home'], ['much', 'howie'], ['lot'], ['much']]","['bernadette', 'howard', 'bernadette', 'howard', 'bernadette', 'howard', 'bernadette']",0,0
238,1_11006,"['maybe', 'good', 'thing', 'come', 'like', 'lesson']",penny,"[['well', 'well', 'sale', 'could', 'end', 'make', 'lot', 'money'], ['problem', 'grow', 'mother', 'emasculate', 'father', 'financially', 'every', 'aspect', 'life'], ['really', 'think', 'love', 'look', 'like'], ['ill', 'right', 'back', 'im', 'gonna', 'go', 'check']]","['penny', 'leonard', 'leonard', 'bernadette']",0,1
239,1_11021,"['u', 'get', 'car', 'without', 'underwear']",penny,"[['work', 'day'], ['im', 'study', 'onecelled', 'organism', 'try', 'find', 'neurochemical', 'lead', 'feel', 'shame'], ['would', 'onecelled', 'organism', 'embarrass']]","['bernadette', 'amy', 'bernadette']",0,1
240,1_11042,"['one', 'want', 'see', 'neil', 'degrasse', 'tyson', 'wet', 'tshirt', 'bent', 'hood', 'porsche']",bernadette,"[['since', 'seem', 'okay', 'article', 'cancel', 'little', 'confession', 'im', 'reason', 'pull'], [''], ['sent', 'editor', 'magazine', 'pretty', 'scathing', 'email'], ['amy', 'say'], ['simply', 'point', 'would', 'never', 'consider', 'article', 'rank', 'male', 'scientist', 'sexuality', 'let', 'alone', 'show', 'various', 'stage', 'undress']]","['amy', 'bernadette', 'amy', 'bernadette', 'amy']",0,0
241,1_11046,"['wow', 'really', 'go', 'man', 'go']",howard,"[['red', 'zinger', 'one', 'teaspoon', 'honey'], ['thank', 'neati', 'star', 'treki', 'mug'], ['actually', 'one', 'phasers', 'original', 'tv', 'show'], ['oh', 'cool', 'howd', 'get'], ['oh', 'easy', 'gene', 'roddenberry', 'need', 'vasectomy'], ['wait', 'minute', 'youve', 'snip', 'gene', 'roddenberrys', 'va', 'deferens'], ['yes']]","['sheldon', 'person', 'person', 'howard', 'person', 'sheldon', 'person']",0,0
242,1_11051,"['well', 'say', 'tribble', 'could', 'toupee', 'either', 'way', 'pretty', 'cool']",person,"[['ooh', 'happy', 'pass', 'give', 'terminator'], ['amaze', 'long', 'collect'], ['ever', 'since', 'kid', 'uh', 'didnt', 'really', 'get', 'serious', 'william', 'shatners', 'bladder', 'infection'], ['whatd', 'get', 'whatd', 'get']]","['person', 'leonard', 'person', 'sheldon']",0,0
243,1_11055,"['ah', 'thats', 'good', 'question', 'apparently', 'someone', 'awfully', 'flirty', 'wear', 'engagement', 'ring', 'cause', 'another', 'someone', 'show', 'think', 'first', 'someone', 'might', 'available']",leonard,"[['gallant', 'man', 'would', 'defend', 'fiance', 'call', 'urethra'], ['please', 'change', 'subject'], ['well', 'didnt', 'go', 'way'], ['dr', 'lorvis'], ['uh', 'well', 'actually', 'come', 'see'], ['really']]","['howard', 'leonard', 'raj', 'penny', 'person', 'penny']",0,1
244,1_11098,"['wow', 'still', 'assume', 'ball', 'corner', 'barn', 'somewhere']",bernadette,"[['dont', 'suppose', 'also', 'brought', 'napkin', 'clean', 'bowl', 'utensil', 'roll', 'toilet', 'paper'], ['right'], ['guy', 'best'], ['whats', 'clothes'], ['well', 'new', 'stuff', 'bought', 'work', 'need', 'make', 'room', 'closet'], ['meant', 'fold', 'whatever'], ['ooh', 'whats'], ['believe', 'prom', 'dress']]","['penny', 'bernadette', 'penny', 'amy', 'penny', 'amy', 'amy', 'penny']",0,1
245,1_11120,"['next', 'time', 'might', 'rush', 'good', 'bank']",sheldon,"[['there', 'nothing', 'weird', 'go', 'mother'], ['stewie', 'bath', 'get', 'cold'], ['get', 'go', 'bye'], ['penny', 'penny', 'penny', 'penny', 'penny'], ['knock', 'usual']]","['person1', 'person2', 'person1', 'sheldon', 'penny']",0,0
246,1_11177,"['im', 'listen', 'snore', 'im', 'wonder', 'ill', 'ever', 'sleep', 'without']",sheldon,[['okay']],['leonard'],0,1
247,1_11201,"['probably', 'get', 'new', 'one', 'finish', 'breakfast', 'look', 'there', 'entire', 'section', 'dashboard', 'doesnt', 'syrup']",amy,"[['nice', 'theyre', 'get', 'exercise'], ['although', 'think', 'leonard', 'would', 'never', 'go', 'swim', 'public', 'without', 'swim', 'shirt'], ['im', 'sure', 'brought'], ['last', 'year', 'magic', 'mountain', 'get', 'bad', 'sunburn', 'cut'], ['probably', 'get', 'new', 'one', 'finish', 'breakfast']]","['amy', 'sheldon', 'amy', 'sheldon', 'amy']",0,0
248,1_11224,"['trap', 'keep', 'talk', 'im', 'gonna', 'chew', 'leg']",howard,"[['heard', 'say', 'parent', 'little', 'thing', 'kept', 'bottle', 'dont', 'want', 'happen', 'u'], ['convince', 'wont'], ['well', 'anything', 'youre', 'keep', 'inside'], ['im', 'answer', 'trap'], ['therei', 'arei', 'thing', 'dont', 'like']]","['bernadette', 'howard', 'bernadette', 'howard', 'bernadette']",0,1
